Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Tre Mann,20,OKC,PG,60,26,1367,231,588,.393,98,272,.360,133,316,.421,.476,65,82,.793,25,146,171,91,47,12,71,102,625,0,,https://www.basketball-reference.com/players/m/manntr01.html,https://www.basketball-reference.com/teams/OKC/2022.html,tre-mann,773,12.9,0.57,22.8,7.3
Tre Scott,25,CLE,SF,2,0,11,3,6,.500,0,1,.000,3,5,.600,.500,0,0,,1,1,2,0,1,1,0,2,6,0,,https://www.basketball-reference.com/players/s/scotttr01.html,https://www.basketball-reference.com/teams/CLE/2022.html,tre-scott,8,4.0,0.73,5.5,2.9
Tremont Waters,24,2TM,PG,3,0,50,4,14,.286,2,9,.222,2,5,.400,.357,0,0,,0,4,4,7,5,0,4,4,10,0,,https://www.basketball-reference.com/players/w/watertr01.html,0,tremont-waters,18,6.0,0.36,16.7,2.2
Trendon Watford,21,POR,SF,48,10,869,142,267,.532,9,38,.237,133,229,.581,.549,71,94,.755,57,142,199,81,25,28,44,116,364,0,,https://www.basketball-reference.com/players/w/watfotr01.html,https://www.basketball-reference.com/teams/POR/2022.html,trendon-watford,537,11.2,0.62,18.1,6.9
Trent Forrest,23,UTA,PG,60,6,765,76,155,.490,5,27,.185,71,128,.555,.506,38,48,.792,23,76,99,106,30,6,48,43,195,0,,https://www.basketball-reference.com/players/f/forretr01.html,https://www.basketball-reference.com/teams/UTA/2022.html,trent-forrest,345,5.8,0.45,12.8,2.6
Trevelin Queen,24,HOU,SG,10,0,74,15,33,.455,9,24,.375,6,9,.667,.591,4,4,1.000,7,9,16,4,5,1,7,6,43,0,,https://www.basketball-reference.com/players/q/queentr01.html,https://www.basketball-reference.com/teams/HOU/2022.html,trevelin-queen,56,5.6,0.76,7.4,4.2
Trevor Ariza,36,LAL,SF,24,11,462,33,99,.333,20,74,.270,13,25,.520,.434,10,18,.556,10,72,82,27,13,6,11,20,96,0,,https://www.basketball-reference.com/players/a/arizatr01.html,https://www.basketball-reference.com/teams/LAL/2022.html,trevor-ariza,193,8.0,0.42,19.2,3.4
Trey Burke,29,DAL,PG,42,0,441,84,215,.391,26,82,.317,58,133,.436,.451,20,23,.870,4,29,33,57,12,0,26,39,214,0,,https://www.basketball-reference.com/players/b/burketr01.html,https://www.basketball-reference.com/teams/DAL/2022.html,trey-burke,251,6.0,0.57,10.5,3.4
Trey Lyles,26,2TM,PF,75,23,1537,262,562,.466,67,209,.321,195,353,.552,.526,195,243,.802,89,290,379,88,29,32,73,123,786,0,,https://www.basketball-reference.com/players/l/lylestr01.html,0,trey-lyles,1118,14.9,0.73,20.5,10.8
Trey Murphy III,21,NOP,SF,62,1,864,109,277,.394,71,186,.382,38,91,.418,.522,45,51,.882,47,100,147,38,23,7,16,60,334,0,,https://www.basketball-reference.com/players/m/murphtr02.html,https://www.basketball-reference.com/teams/NOP/2022.html,trey-murphy,473,7.6,0.55,13.9,4.2
Tristan Thompson,30,3TM,C,57,6,897,141,267,.528,1,3,.333,140,264,.530,.530,61,116,.526,120,168,288,34,23,21,45,98,344,0,,https://www.basketball-reference.com/players/t/thomptr01.html,0,tristan-thompson,567,9.9,0.63,15.7,6.3
Troy Brown Jr.,22,CHI,SF,66,7,1055,108,258,.419,47,133,.353,61,125,.488,.510,20,26,.769,39,164,203,66,36,5,26,62,283,0,,https://www.basketball-reference.com/players/b/browntr01.html,https://www.basketball-reference.com/teams/CHI/2022.html,troy-brown,505,7.7,0.48,16.0,3.7
Ty Jerome,24,OKC,SG,48,4,801,124,328,.378,54,186,.290,70,142,.493,.460,38,47,.809,19,59,78,109,30,5,37,73,340,0,,https://www.basketball-reference.com/players/j/jeromty01.html,https://www.basketball-reference.com/teams/OKC/2022.html,ty-jerome,452,9.4,0.56,16.7,5.3
Tyler Cook,24,CHI,PF,20,2,200,23,38,.605,0,0,,23,38,.605,.605,21,32,.656,16,37,53,3,4,4,7,28,67,0,,https://www.basketball-reference.com/players/c/cookty01.html,https://www.basketball-reference.com/teams/CHI/2022.html,tyler-cook,96,4.8,0.48,10.0,2.3
Tyler Hall,24,NYK,SG,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,https://www.basketball-reference.com/players/h/hallty01.html,https://www.basketball-reference.com/teams/NYK/2022.html,tyler-hall,0,0.0,0.0,2.0,0.0
Tyler Herro,22,MIA,SG,66,10,2151,501,1122,.447,175,439,.399,326,683,.477,.525,190,219,.868,32,297,329,263,44,8,174,95,1367,0,6MOY-1,https://www.basketball-reference.com/players/h/herroty01.html,https://www.basketball-reference.com/teams/MIA/2022.html,tyler-herro,1742,26.4,0.81,32.6,21.4
Tyler Johnson,29,2TM,PG,6,0,91,6,20,.300,5,13,.385,1,7,.143,.425,0,0,,3,9,12,7,3,3,2,7,17,0,,https://www.basketball-reference.com/players/j/johnsty01.html,0,tyler-johnson,33,5.5,0.36,15.2,2.0
Tyrell Terry,21,MEM,PG,2,0,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,1,2,0,,https://www.basketball-reference.com/players/t/terryty01.html,https://www.basketball-reference.com/teams/MEM/2022.html,tyrell-terry,1,0.5,0.33,1.5,0.2
Tyrese Haliburton,21,2TM,PG,77,77,2695,430,909,.473,161,389,.414,269,520,.517,.562,160,190,.842,61,250,311,628,134,49,199,121,1181,0,,https://www.basketball-reference.com/players/h/halibty01.html,0,tyrese-haliburton,1983,25.8,0.74,35.0,18.9
Tyrese Maxey,21,PHI,PG,75,74,2650,483,995,.485,132,309,.427,351,686,.512,.552,213,246,.866,26,214,240,321,55,32,88,156,1311,0,,https://www.basketball-reference.com/players/m/maxeyty01.html,https://www.basketball-reference.com/teams/PHI/2022.html,tyrese-maxey,1715,22.9,0.65,35.3,14.8
Tyrone Wallace,27,NOP,SG,6,0,75,7,20,.350,2,8,.250,5,12,.417,.400,1,5,.200,0,8,8,1,3,1,2,7,17,0,,https://www.basketball-reference.com/players/w/wallaty01.html,https://www.basketball-reference.com/teams/NOP/2022.html,tyrone-wallace,21,3.5,0.28,12.5,1.0
Tyus Jones,25,MEM,PG,73,23,1549,249,552,.451,80,205,.390,169,347,.487,.524,54,66,.818,17,159,176,324,66,2,46,32,632,0,6MOY-11,https://www.basketball-reference.com/players/j/jonesty01.html,https://www.basketball-reference.com/teams/MEM/2022.html,tyus-jones,1122,15.4,0.72,21.2,11.1
Udoka Azubuike,22,UTA,C,17,6,195,37,49,.755,0,0,,37,49,.755,.755,6,11,.545,18,53,71,0,1,11,12,25,80,0,,https://www.basketball-reference.com/players/a/azubuud01.html,https://www.basketball-reference.com/teams/UTA/2022.html,udoka-azubuike,126,7.4,0.65,11.5,4.8
Udonis Haslem,41,MIA,C,13,0,83,14,31,.452,1,4,.250,13,27,.481,.468,3,3,1.000,4,21,25,4,1,1,5,15,32,0,,https://www.basketball-reference.com/players/h/hasleud01.html,https://www.basketball-reference.com/teams/MIA/2022.html,udonis-haslem,43,3.3,0.52,6.4,1.7
Usman Garuba,19,HOU,PF,24,2,240,19,44,.432,5,20,.250,14,24,.583,.489,5,7,.714,21,62,83,17,10,11,6,28,48,0,,https://www.basketball-reference.com/players/g/garubus01.html,https://www.basketball-reference.com/teams/HOU/2022.html,usman-garuba,135,5.6,0.56,10.0,3.2
Vernon Carey Jr.,20,2TM,C,7,1,44,7,13,.538,0,0,,7,13,.538,.538,6,13,.462,8,4,12,0,2,1,3,4,20,0,,https://www.basketball-reference.com/players/c/careyve01.html,0,vernon-carey,28,4.0,0.64,6.3,2.5
Victor Oladipo,29,MIA,SG,8,1,173,35,73,.479,15,36,.417,20,37,.541,.582,14,19,.737,3,20,23,28,5,1,16,13,99,0,,https://www.basketball-reference.com/players/o/oladivi01.html,https://www.basketball-reference.com/teams/MIA/2022.html,victor-oladipo,127,15.9,0.73,21.6,11.7
Vit Krejci,21,OKC,SG,30,8,690,68,167,.407,32,98,.327,36,69,.522,.503,19,22,.864,18,83,101,57,19,8,29,65,187,0,,https://www.basketball-reference.com/players/k/krejcvi01.html,https://www.basketball-reference.com/teams/OKC/2022.html,vit-krejci,278,9.3,0.4,23.0,3.7
Vlatko Čančar,24,DEN,PF,15,1,176,23,41,.561,7,12,.583,16,29,.552,.646,9,14,.643,8,23,31,17,2,3,9,18,62,0,,https://www.basketball-reference.com/players/c/cancavl01.html,https://www.basketball-reference.com/teams/DEN/2022.html,vlatko-cancar,88,5.9,0.5,11.7,2.9
Wayne Ellington,34,LAL,SG,43,9,810,98,237,.414,82,211,.389,16,26,.615,.586,9,11,.818,10,67,77,30,23,5,19,42,287,0,,https://www.basketball-reference.com/players/e/ellinwa01.html,https://www.basketball-reference.com/teams/LAL/2022.html,wayne-ellington,361,8.4,0.45,18.8,3.7
Wayne Selden,27,NYK,SG,3,0,19,1,4,.250,1,2,.500,0,2,.000,.375,2,4,.500,0,1,1,1,0,0,0,1,5,0,,https://www.basketball-reference.com/players/s/seldewa01.html,https://www.basketball-reference.com/teams/NYK/2022.html,wayne-selden,6,2.0,0.32,6.3,0.6
Wendell Carter Jr.,22,ORL,PF,62,61,1852,359,684,.525,70,214,.327,289,470,.615,.576,143,207,.691,139,509,648,171,36,43,117,169,931,0,,https://www.basketball-reference.com/players/c/cartewe01.html,https://www.basketball-reference.com/teams/ORL/2022.html,wendell-carter,1543,24.9,0.83,29.9,20.7
Wenyen Gabriel,24,3TM,PF,26,5,358,54,110,.491,8,28,.286,46,82,.561,.527,25,42,.595,39,58,97,14,5,11,16,68,141,0,,https://www.basketball-reference.com/players/g/gabriwe01.html,0,wenyen-gabriel,184,7.1,0.51,13.8,3.6
Wes Iwundu,27,ATL,SF,3,1,82,8,18,.444,3,5,.600,5,13,.385,.528,3,4,.750,3,10,13,0,1,0,1,8,22,0,,https://www.basketball-reference.com/players/i/iwundwe01.html,https://www.basketball-reference.com/teams/ATL/2022.html,wes-iwundu,27,9.0,0.33,27.3,3.0
Wesley Matthews,35,MIL,SG,49,14,1002,87,220,.395,53,157,.338,34,63,.540,.516,22,28,.786,30,62,92,36,23,8,18,87,249,0,,https://www.basketball-reference.com/players/m/matthwe02.html,https://www.basketball-reference.com/teams/MIL/2022.html,wesley-matthews,303,6.2,0.3,20.4,1.9
Will Barton,31,DEN,SG,71,71,2277,392,896,.438,157,430,.365,235,466,.504,.525,102,127,.803,44,296,340,276,55,31,127,114,1043,0,,https://www.basketball-reference.com/players/b/bartowi01.html,https://www.basketball-reference.com/teams/DEN/2022.html,will-barton,1504,21.2,0.66,32.1,14.0
Willie Cauley-Stein,28,2TM,C,20,2,183,16,35,.457,1,2,.500,15,33,.455,.471,1,2,.500,13,27,40,10,6,3,7,19,34,0,,https://www.basketball-reference.com/players/c/caulewi01.html,0,willie-cauley-stein,67,3.4,0.37,9.2,1.2
Willy Hernangómez,27,NOP,C,50,8,839,170,327,.520,4,12,.333,166,315,.527,.526,109,141,.773,143,195,338,63,21,19,51,97,453,0,,https://www.basketball-reference.com/players/h/hernawi01.html,https://www.basketball-reference.com/teams/NOP/2022.html,willy-hernangomez,746,14.9,0.89,16.8,13.3
Xavier Moon,27,LAC,SG,10,0,137,25,51,.490,5,14,.357,20,37,.541,.539,3,5,.600,2,12,14,24,7,3,6,9,58,0,,https://www.basketball-reference.com/players/m/moonxa01.html,https://www.basketball-reference.com/teams/LAC/2022.html,xavier-moon,91,9.1,0.66,13.7,6.0
Xavier Sneed,24,2TM,SF,9,0,39,2,10,.200,1,8,.125,1,2,.500,.250,0,0,,2,4,6,1,0,0,0,2,5,0,,https://www.basketball-reference.com/players/s/sneedxa01.html,0,xavier-sneed,10,1.1,0.26,4.3,0.3
Xavier Tillman Sr.,23,MEM,PF,53,2,701,98,216,.454,10,49,.204,88,167,.527,.477,46,71,.648,66,95,161,62,49,15,34,63,252,0,,https://www.basketball-reference.com/players/t/tillmxa01.html,https://www.basketball-reference.com/teams/MEM/2022.html,xavier-tillman,442,8.3,0.63,13.2,5.3
Yuta Watanabe,27,TOR,SF,38,4,445,56,138,.406,27,79,.342,29,59,.492,.504,24,40,.600,18,74,92,21,11,16,19,38,163,0,,https://www.basketball-reference.com/players/w/watanyu01.html,https://www.basketball-reference.com/teams/TOR/2022.html,yuta-watanabe,246,6.5,0.55,11.7,3.6
Yves Pons,22,MEM,SF,12,0,71,5,16,.313,3,9,.333,2,7,.286,.406,0,2,.000,5,7,12,1,1,4,1,6,13,0,,https://www.basketball-reference.com/players/p/ponsyv01.html,https://www.basketball-reference.com/teams/MEM/2022.html,yves-pons,24,2.0,0.34,5.9,0.7
Zach Collins,24,SAS,C,28,4,502,76,155,.490,14,41,.341,62,114,.544,.535,52,65,.800,46,107,153,61,13,23,45,67,218,0,,https://www.basketball-reference.com/players/c/colliza01.html,https://www.basketball-reference.com/teams/SAS/2022.html,zach-collins,356,12.7,0.71,17.9,9.0
Zach LaVine,26,CHI,SG,67,67,2328,565,1186,.476,185,475,.389,380,711,.534,.554,320,375,.853,22,286,308,303,41,23,171,120,1635,0,AS,https://www.basketball-reference.com/players/l/lavinza01.html,https://www.basketball-reference.com/teams/CHI/2022.html,zach-lavine,2019,30.1,0.87,34.7,26.1
Zavier Simpson,24,OKC,PG,4,4,174,19,52,.365,1,8,.125,18,44,.409,.375,5,5,1.000,2,19,21,30,5,4,10,15,44,0,,https://www.basketball-reference.com/players/s/simpsza01.html,https://www.basketball-reference.com/teams/OKC/2022.html,zavier-simpson,79,19.8,0.45,43.5,9.0
Zeke Nnaji,21,DEN,PF,41,1,698,96,186,.516,37,80,.463,59,106,.557,.616,41,65,.631,56,91,147,17,16,13,23,79,270,0,,https://www.basketball-reference.com/players/n/nnajize01.html,https://www.basketball-reference.com/teams/DEN/2022.html,zeke-nnaji,361,8.8,0.52,17.0,4.6
Ziaire Williams,20,MEM,SF,62,31,1346,191,424,.450,76,242,.314,115,182,.632,.540,43,55,.782,26,103,129,65,35,12,41,113,501,0,,https://www.basketball-reference.com/players/w/willizi02.html,https://www.basketball-reference.com/teams/MEM/2022.html,ziaire-williams,588,9.5,0.44,21.7,4.1
Zylan Cheatham,26,UTA,SF,1,0,5,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,0,,https://www.basketball-reference.com/players/c/cheatzy01.html,https://www.basketball-reference.com/teams/UTA/2022.html,zylan-cheatham,0,0.0,0.0,5.0,0.0
